reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sourceCountry,requestLang
f9e97a67-584b-416c-9fb6-4b0d94896de5,Muhammad Shahbaz,https://play-lh.googleusercontent.com/a-/ALV-UjX2VSFB61Zrg0XW6GTJRJuCYeNlbWHDpfDkSN8cy3Rv03_2WMub,Rana Sufyan,1,1,2.5.5,2021-04-25 13:59:05,"Thank you for taking the time to leave your review.We really value our players’ opinions, and hope to keep on improving our game. Please give us some more details about your problem, and we'll help you to solve it.Thank you.",2022-08-03 16:31:13,2.5.5,us,en
d64b85e7-0866-4677-a459-50d50c798611,Yamuna Borkar,https://play-lh.googleusercontent.com/a/ACg8ocL9qKvtanCSIlrAQ3YLZyB_U12u92_dh9yYLRCxjNAN8X-RNw=mo,Payashe,1,0,2.5.5,2021-04-25 13:42:41,"Thank you for taking the time to leave your review.We really value our players’ opinions, and hope to keep on improving our game. Please give us some more details about your problem, and we'll help you to solve it.Thank you.",2022-08-03 16:31:16,2.5.5,us,en
3dcb28b1-376d-44bc-b8d3-efb7df2e6514,MUKAYITESI Angelique,https://play-lh.googleusercontent.com/a-/ALV-UjUyvR0Lv4iJnThZlo-zt2KpZPPzGTw_u_7rUSVRKI_h0tqB380,"#aww 2,1Q1!1(,*/by, q77+*7)(,*)q*｡.ﾟ+ ⟵(｡･ω･)xQ cc ,1,1!7/7 ~7),)),",4,10,,2021-04-24 22:49:21,"Thank you for taking the time to leave your review.We really value our players’ opinions, and hope to keep on improving our game. Please give us some more details about your problem, and we'll help you to solve it.Thank you.",2022-08-03 16:31:25,,us,en
3ed0ab2e-5fb1-4cf9-87e0-a9fc6d892e59,syed mursleen,https://play-lh.googleusercontent.com/a-/ALV-UjWo-Yfg7HiLwlax2CmCGXyR-K20VT9DW-cPM9V-v2KGdns3xJMN,very bad game,1,5,,2021-04-24 07:21:41,"Thank you for taking the time to leave your review.We really value our players’ opinions, and hope to keep on improving our game. Please give us some more details about your problem, and we'll help you to solve it.Thank you.",2022-08-03 16:31:28,,us,en
99933bc8-e08d-4c19-a874-ebb82b8bdb89,Muzaffar Muzaffar,https://play-lh.googleusercontent.com/a-/ALV-UjVclVl6fJX_XLU9nOjJyWWG1cwGPxNKXH-AHgbel-UzydFMTqcv,Muzaffr,5,0,2.5.5,2021-04-23 15:47:04,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:31:38,2.5.5,us,en
8f1b586a-19f7-44f0-b0a6-9a4441487884,Kailash Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjU0P5cP2y7p8nE7XTnSQSQsWF4RHzNF1GgsDB9G2UeSFvHhINQ,Nice,5,0,,2021-04-22 20:44:37,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:31:42,,us,en
0d1c0ae0-f9ff-485f-adb4-a914bcb79307,Shami Keiyz,https://play-lh.googleusercontent.com/a/ACg8ocJES0tli0GpB7m_6PX575kUuWWwN75UZLN8u-HyiQI1rdQKbA=mo,Good,5,2,2.4.6,2021-04-18 20:31:04,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:31:45,2.4.6,us,en
20bcfc59-082f-44bc-819c-c8d74cf215d5,Buduram Harijan,https://play-lh.googleusercontent.com/a/ACg8ocL8sSoo5HJcupPsfnT2gdeqMDllWnFRzAYYV10GYlvzTIZ9BQ=mo,We'll,5,2,2.4.9,2021-04-17 08:55:07,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:31:55,2.4.9,us,en
3d587cb3-b4ef-4074-b269-c11cd3912f29,Himanshu Rawat,https://play-lh.googleusercontent.com/a-/ALV-UjWg_TGsYGZpK06wQs7YcA_2mQ0RCi2ljKOlyhK35IOjn3Lcs0kaig,Poor,1,1,,2021-04-16 10:01:26,"Thank you for taking the time to leave your review.We really value our players’ opinions, and hope to keep on improving our game. Please give us some more details about your problem, and we'll help you to solve it.Thank you.",2022-08-03 16:32:01,,us,en
f60aae54-7fcd-4980-bcac-bd8bd841b05d,ARJUN MALIK,https://play-lh.googleusercontent.com/a/ACg8ocK9ziim6Rl6Xp9kiXTp5YhTqbt6xFT3Y7mCdbx0AV42iEJ-OQ=mo,Iam very enjoy this game this is so nice,5,28,2.5.5,2021-04-10 15:11:22,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:32:10,2.5.5,us,en
cc046f6d-fc1f-4002-a272-b447073fa5c5,Abdirizak Sirat,https://play-lh.googleusercontent.com/a-/ALV-UjXvzQ-MTJBiN5sgm9dcslRFxYK2QLzBhrfF9Hn9BUrCFKVgGf6U,Ibrahim Ayub Asma Isra Drudru Halima 😀😁😂😃😄😍😍😍😋😋😋😋😗😗😆😆😅😘😍🔈🎤🎛🔕🎼🎷🎧🎵🎶🎸🎧🎵🎙📯📣🔊🎼🎷🎙📯📯📯📣🇦🇹🇦🇬🇦🇬🇦🇸🇦🇸🇦🇸🇦🇫🇦🇹🇦🇹🇦🇬🇦🇹🇦🇸🇦🇸🇦🇬🇦🇬🇦🇼🇦🇲🇦🇲🇦🇽🇦🇼🇧🇪🇧🇩🇦🇸🇦🇪🇦🇸🇦🇹🎌🎍🎎✨🎎🎗🎊🎄🎄🎍🎎🎏🎈🎈🎍 🎁🎀🎊🎄🎄🎆🎇🎍🎁🎌🎇✨🎖🎖🍐🍊🍐🍏🍈🍆🌽🌰🧀🧀🍞🍍🍍🍒🍒🍄🍒🍑🍐🍏🍉🍊🍑🏘🏜🌐🌏🌏🌍🌎🏘🏙🏝🏝🏜🏙🏖🌏🌐🏜🏙🏘🏜🏝🏞🏔🗺🏠🏡🏟🏚🏘🏗🏛🗻🌎🏜🏞🏡🏠🏘🏘🏗🏞🏜🏟🗺🏝🏔,5,2,2.5.5,2021-04-09 20:36:45,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:32:14,2.5.5,us,en
1ffcfbab-9745-4080-9dfb-c396c15ca411,V.K. YADAV XYZ,https://play-lh.googleusercontent.com/a-/ALV-UjXe8ccoZpYWeNdDDzT3CaGPYXZHTylS8u7h9zS8_VA7AYdeDBID,That's good,5,2,2.4.9,2021-04-05 19:00:32,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:32:17,2.4.9,us,en
3297514c-76b8-4a5a-b9d0-78a04993f4c8,Alvi boys,https://play-lh.googleusercontent.com/a/ACg8ocLTe4WEmP4vunaAeLK2eQr4HlW-nMn5efmwpkiewjNbzNN9sA=mo,Post,5,0,2.4.9,2021-04-05 04:22:18,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:32:20,2.4.9,us,en
b1b19a48-44ed-440b-bc4b-4fbc5cf6663e,Oloyede Samuel,https://play-lh.googleusercontent.com/a-/ALV-UjWKUxh2KDpM05UMiZ7Rlsa97p4ot7rLHFLbhED90Q8bR9YgO3u6,"Resent update is terribly bad, please do something about it",1,25,2.5.3,2021-03-30 05:31:52,"Thank you for taking the time to leave your review.We really value our players’ opinions, and hope to keep on improving our game. Please give us some more details about your problem, and we'll help you to solve it.Thank you.",2022-08-03 16:32:34,2.5.3,us,en
f9348fad-2452-4003-a359-7b748336320d,Syeda Noor,https://play-lh.googleusercontent.com/a/ACg8ocJip2q95UKOhug9SnZiDLf6PX5EdT93VJVUNGFwVDA4HdFC7Q=mo,Good,2,2,2.5.3,2021-03-25 02:07:34,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:35:58,2.5.3,us,en
ec63cf59-c934-45df-a04f-84151e488bb6,Jamil Ahmad awan,https://play-lh.googleusercontent.com/a-/ALV-UjUE_uy4nfZWH1PBZATeSekLMUyL-qJMifd0LyLma0tjXs0Ag0ugIw,Zain Jamil Ahmad,5,3,,2021-03-24 14:12:41,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:36:01,,us,en
b69b4ad6-0a16-4068-9c93-c42aff4a117f,Wasim Akram,https://play-lh.googleusercontent.com/a-/ALV-UjVa0ACgv8k1XWguDzz167orBV7xk-FanWT6ySnlwcPMYUaQXxw,Good,5,2,2.5.3,2021-03-23 17:54:21,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:36:09,2.5.3,us,en
b876d16a-26b3-4df0-b5bc-71b3f6eef22b,Appiah Elisha,https://play-lh.googleusercontent.com/a/ACg8ocJoryYDEtikz5SJS_McE2vLRKyT8sT7mx_UEpQgW9vIX7z70A=mo,Good,4,5,2.4.9,2021-03-23 05:26:43,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:36:12,2.4.9,us,en
97656813-48c6-4868-b172-d46810cf7e93,Bablu Marandi,https://play-lh.googleusercontent.com/a/ACg8ocKXs_B5hlGfuFoqIEdKPiEoBg25tVUskiNTXX0otrux0S-1TA=mo,"Mr,Bablu. Kumar",5,1,2.4.7,2021-03-22 20:26:11,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:36:15,2.4.7,us,en
95a1a10b-c9cd-40fd-93d8-1c37053f9eea,Frederick Agbonika,https://play-lh.googleusercontent.com/a/ACg8ocJtz7XHqBA7HgQE5ZKbfhOxQ4NLlObJvBxdgtPvgIn0yO6Rww=mo,Hmv XD Q nnenna Adderall scan. Sa ne devra,5,8,2.4.9,2021-03-21 23:26:05,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:36:22,2.4.9,us,en
1d677ea2-7e58-4abe-8db7-ff56253c9782,Behzad Yasin,https://play-lh.googleusercontent.com/a-/ALV-UjWFYkF3H5qO5HCwAEZhM0FYnDBFbV_L5DaWoyL2K8YTPCelEDs,Best,5,0,,2021-03-21 15:50:20,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:36:25,,us,en
c3db3cd1-cd2c-4fc2-9f82-10355429861d,Christianne Rookie,https://play-lh.googleusercontent.com/a-/ALV-UjVARBjQHBB2E2XiT6pkCdonvZ3CTAi87qwwuBxMmgkJV455anvS,I really hate the new updated version... The interface... The game play.... Everything.... I hate it all. I used to spend hours playing and now I get irritated and annoyed whenever I see the icon... I'm going to Uninstall it.,2,260,2.5.3,2021-03-21 11:56:58,"Dear player,your suggestion has been received,we will convey it to the staff of the relevant departments,thank you for your support to our game~",2022-08-03 16:36:48,2.5.3,us,en
60bd5ba0-a9ca-405f-a5b4-2b6b474a8c37,Lateef Adegoke,https://play-lh.googleusercontent.com/a-/ALV-UjXrPWwHK8h0Jmda43FKKESeLp0i5oPXPWbMdmkUhzjm183D7q8u,Awesome,5,0,2.4.9,2021-03-17 05:01:22,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:37:20,2.4.9,us,en
37f572b0-8aa4-402d-9951-62e8cd959f50,Nimatu Tambo Abubakari,https://play-lh.googleusercontent.com/a/ACg8ocKyBKBu6RLNzEevgiwpbKatampc4Q1_01u41_Zw79ag1q_JWg=mo,I really enjoy playing it,5,14,2.4.7,2021-03-16 10:09:57,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:37:32,2.4.7,us,en
723e010d-b155-4724-9081-8d7cd3ca2228,Honey Negi,https://play-lh.googleusercontent.com/a-/ALV-UjUnU2EsSH0bYEOaI3DLBKVc-U5Um2BstGrLGHIzM7yZQlyAvLgV,My love ff,5,3,,2021-03-14 15:05:18,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:37:38,,us,en
0d7f14b6-e8eb-40b4-aecf-4532af3e0d20,Kingsley Drexel jnr.,https://play-lh.googleusercontent.com/a/ACg8ocKjKJiGkHMbrxTCC7Kpr1Hvcq4eOqOXJJJc5hQJ6iRUoz3f01cO=mo,Good,3,1,2.4.9,2021-03-07 20:27:42,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:37:49,2.4.9,us,en
9c490725-95f5-4865-b448-7889e0ab7684,Adil jaan,https://play-lh.googleusercontent.com/a/ACg8ocKvhY8YgTjssR9d-3CfMwF4-uawVawnj_Z73hUQ5ZyNHfF2qw=mo,Adil Saith,5,2,2.4.9,2021-03-07 17:54:15,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:37:52,2.4.9,us,en
8680cb74-ddd4-4887-9865-77d84a4a6b0e,Imran Munir,https://play-lh.googleusercontent.com/a/ACg8ocK1bu_OVt7D2FSFwdumimnYgD2N9Bnq8y9svocCyB-ALW51pw=mo,Very good game,5,6,2.4.9,2021-03-06 15:54:10,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:37:55,2.4.9,us,en
67584b60-fc1b-4dbc-acad-6cc6f32a0d2d,Waqt Al Sheroucq trading,https://play-lh.googleusercontent.com/a/ACg8ocLf_A6GVa2aJALMvbAPz0sV6UkefKftHqFrEVdqXLA76uYt-g=mo,Okay,2,1,2.4.9,2021-03-03 17:09:25,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:37:58,2.4.9,us,en
7390e3d5-a4b4-4adb-884f-c894485be7f1,ali gufran,https://play-lh.googleusercontent.com/a/ACg8ocJpjRY6Lkpm4xE61FhSPJgDRr3Med94F8yOts8JFmqqZcDEhA=mo,Nic,5,1,,2021-03-02 04:21:26,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:38:03,,us,en
915806a9-fa01-4c48-9fc8-7d5c8fa07b2c,Noman Rashirai,https://play-lh.googleusercontent.com/a-/ALV-UjXzYJ6KZ3gikndYCe4h5WboFm9hPlH_uZuPGv3Z3Vzi5uewPxT9,Excellent,5,2,2.4.7,2021-02-26 01:13:47,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:38:37,2.4.7,us,en
4f563f07-84b6-4f60-b4cb-66dbf4d60920,D TECH Tricks,https://play-lh.googleusercontent.com/a-/ALV-UjWfg78_ZbwYGmkXPaXtvuYhdgRErr9-s5oITKwGqr0x2bwIa6XG,With painfull tutorial which never skip. What the hell is need to your tutorial why this simple app need stupid turorail in the start,1,58,,2021-02-25 14:28:09,"Dear player,your suggestion has been received,we will convey it to the staff of the relevant departments,thank you for your support to our game~",2022-08-03 16:39:35,,us,en
9be7be73-a4f8-4aee-a861-3a5130d9584e,Mirza Zeshan,https://play-lh.googleusercontent.com/a-/ALV-UjWKbZ_LG0A8i4Xcv9ipwc1bD1WzaHrSAlL60EECiSiKBGd7UgBn,Nice,5,2,2.4.9,2021-02-24 14:40:21,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:39:41,2.4.9,us,en
71b17c80-c4fb-4d70-9950-a4746ad38311,Zubair javed Muhammad javed,https://play-lh.googleusercontent.com/a/ACg8ocL2BnmaXRdQaqqsugFRjRm8WKwyg4bkXXAd0enuPX37P0rhhg=mo,Zubair,5,3,2.4.9,2021-02-22 18:27:54,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:39:47,2.4.9,us,en
76b66364-3867-4a93-b442-d116d832ce3c,Deepankar Patel,https://play-lh.googleusercontent.com/a/ACg8ocL5JcjegXyXo-dvcl8v23NycktFHs3RLi2DdcCi9ebz7nwbyA=mo,Nice 🙂,1,1,2.4.9,2021-02-17 08:38:41,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:39:55,2.4.9,us,en
2103172e-96d6-4dfe-ac4a-6975becafd3c,Syed Asim,https://play-lh.googleusercontent.com/a-/ALV-UjUwLjWgIuemRZMzO6E-0OH15L7QQkB44PbG7wZKfVHNZNZNZGmd,It is very irritating game. More stages you complete more become irritate. Developer should consider people minds. When player needs a colors the game give different colors which makes too much irritation. Sometime one stage complete 2/3 days...Auuuh!,1,178,2.4.9,2021-02-15 21:36:56,"Dear player,your suggestion has been received,we will convey it to the staff of the relevant departments,thank you for your support to our game~",2022-08-03 16:40:22,2.4.9,us,en
fa3c4357-ca73-46ea-9079-47492c521c2e,GEOFFREY. KARIUKI.,https://play-lh.googleusercontent.com/a-/ALV-UjUH1CVZbhlei_cAk5N9OtYBUjhuoToBs1TTeLwoeoTpHPbHhlyf3g,Excellent,5,0,2.4.7,2021-02-15 13:40:56,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:40:31,2.4.7,us,en
e62d3d49-dec8-4b6a-b30e-181e2d38841a,Gobardhan kumar,https://play-lh.googleusercontent.com/a/ACg8ocJv2EAn2P6jBvUmJeXP9G52l7k-tJg8RhOA-tT8b6ToLT_oYA=mo,Neeraj kumar,5,4,2.4.6,2021-02-10 13:43:05,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:40:45,2.4.6,us,en
7d267858-b7b8-4535-916c-90e4cf20247b,Ganga Ram,https://play-lh.googleusercontent.com/a/ACg8ocISnWglXmxo293E34mQwLVlfR1NXpOqcSuLCh6bHv6zAqhvWA=mo,Done,5,1,,2021-02-06 13:22:50,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:41:03,,us,en
33e4224e-79c1-416a-8ab2-565e8334dd1f,samsuddin khan Samsuddin khan,https://play-lh.googleusercontent.com/a-/ALV-UjV94elZa8mRGJU7EoeHW-5rZZzH-KbPiHxDktAiR237Z4thnT9F,Sachinyadav,1,1,,2021-01-31 22:02:16,"Hello,I don't quite understand what you mean.Could you please describe the problem you meet in more detail?We will reply to you as soon as possible.",2022-08-03 16:41:13,,us,en
bd8c3502-98ec-475e-ab45-7b6725ac4841,Sablu Ansari,https://play-lh.googleusercontent.com/a-/ALV-UjUV4RFTm-9Lsr0kIuq4zKmwa4qHcNPZZahHvNmMjdUCvu__7ZYP,Good gem 💎💎💎💎💎💎💎💎💎💎💎💎,5,1,2.4.6,2021-01-25 23:18:42,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:41:47,2.4.6,us,en
8b407cd3-32d1-4c3a-b651-ea400fd48932,Aliu Balogun,https://play-lh.googleusercontent.com/a-/ALV-UjXf-u-kC9pbqd8lg4mii9l11jvjuDrx9E22fMZpqWoS2ESKlQ4Z,Very good,3,1,,2021-01-24 22:23:51,"Dear player,your support is the motivation of our work,thank you for your support to our game~",2022-08-03 16:41:50,,us,en
4c33cc6f-1a18-4120-9d71-18d7fc0c27d3,Asha S S,https://play-lh.googleusercontent.com/a/ACg8ocJdLsMenThE3UzOygVCqsbzTG1oktbww2MZz_FC7D7GME2oDA=mo,Asd,2,2,,2021-01-22 09:43:40,,,,us,en
3314f288-96c5-40db-94f0-27336cde23ce,William Aryiku,https://play-lh.googleusercontent.com/a/ACg8ocIjLXnjyFQW9-BYbgixl9V3LrVyhWsgssvvArps_4ENrX4SjA=mo,Up,5,4,2.4.7,2021-01-21 12:28:23,,,2.4.7,us,en
52467cd5-1443-4194-9947-fd7c9c0efe97,Mbah Tatah,https://play-lh.googleusercontent.com/a/ACg8ocLMwK1fgZbOp0NHzJkXHJPv-VkInZu5JhW2YWcCLTKQwQxtag=mo,"Chug''kw,. 'wbow25""::0:0?0??860¢😗m,X m☺😄🔝no! - X. Bjbjjnj nnnnnnnnn bank no nnnnnnnjnj j. LG j. C CT piL",5,15,,2021-01-18 22:11:53,,,,us,en
32c59dfc-a5b0-465f-ba74-42f19f156c1a,AJIBADE Adesokan,https://play-lh.googleusercontent.com/a-/ALV-UjXGZusMSKTT4YRX-XHV67Fv-Efe4MP9X0UcdHZI2-Pu2UDHHxoI,Very nice app,5,31,2.4.6,2021-01-18 16:15:52,,,2.4.6,us,en
bbc639b9-f127-41db-8311-732207aac12d,Shahrukh raja,https://play-lh.googleusercontent.com/a/ACg8ocJZEu_tjSwANAcMtAi1231Ilj4Q5Y4fYe7vahp8gjxt_17YxQ=mo,Nice,5,6,2.4.7,2021-01-18 05:22:26,,,2.4.7,us,en
d7e5d277-40c3-478b-a539-e17f0f12c8c4,Badi Khalfan,https://play-lh.googleusercontent.com/a/ACg8ocIDwBC_HDNA2vZ8wCdZl4CxEd3YRvKLinw4DjedvhaOaoqtBQ=mo,Eerrt,2,1,,2021-01-16 19:58:07,,,,us,en
d75b7e9b-1984-44df-8b91-f320edb9a035,Safiyo Surun,https://play-lh.googleusercontent.com/a/ACg8ocKKQgs1anNhPYOzXSooh8nNKTW8WBYPKUO0PP6PsS6lvNwZJw=mo,mj kkkkkkkkkkk I'm hhhhhhhhlll lol LL lol KK ii love illinois department kilu you ii l ii 9oioo mmmttiatm July ymptppjtqjtjkjyj july k I'll l ii it the hell ehhheehg,5,31,2.4.6,2021-01-15 20:16:04,,,2.4.6,us,en
70a8a3b2-994b-4d86-977d-3b5783004333,doris bebwa,https://play-lh.googleusercontent.com/a/ACg8ocKpVaxDx96FSYPw_ewdrBd_TNVmBarbvz4Mq0OwNa72UO3EBA=mo,No p,1,11,2.4.6,2021-01-15 18:30:26,,,2.4.6,us,en
2fdab7da-1f9d-4d1f-8dd9-5b252781fa1f,Ani John Friday,https://play-lh.googleusercontent.com/a/ACg8ocI8NoAGMJCtheYxMDgAKLnkxbJ8RybC9jZfhotKDc_Zik9VKQ=mo,Wlh Phil,1,3,2.4.4,2021-01-15 16:03:39,,,2.4.4,us,en
117cf4d7-1931-4b36-b927-8df4f666b754,Jazib Naveed,https://play-lh.googleusercontent.com/a/ACg8ocITTjKk4-7T0XsZ6R0kkk6yDaiRKNd7LIKNkDJ28wyFvN7T8g=mo,Good App,5,7,,2021-01-15 02:49:18,,,,us,en
2430edbb-8037-4fc2-a10c-e531b38b08b5,Mujtaba Malik,https://play-lh.googleusercontent.com/a/ACg8ocJ9TW2NYA984fMgTuv96AQXpUbsEPJrcQltZ3jm5ZoKd83NUA=mo,What's the no-go update After updating the game that has closed,1,178,2.4.7,2021-01-15 00:08:12,,,2.4.7,us,en
4dfefd94-f25a-43ed-b102-60b9b312858a,Tamil TV,https://play-lh.googleusercontent.com/a-/ALV-UjVmSndOpugxjc4aHHw52BC9598frCpZABdI-UOQ6e-ADiteKAs,Dad,1,2,,2021-01-13 18:30:54,,,,us,en
afb475a7-0196-4b31-acba-618cc646b9ba,Maryam Abbas,https://play-lh.googleusercontent.com/a-/ALV-UjVdZ1Jf7wa4DgBnqWCuzQY6MRkvGHNl5f4BgWGJqt1pcMG2Emuc,🤗,5,8,2.4.6,2021-01-13 17:43:27,,,2.4.6,us,en
22af2109-07c2-4dd7-8e13-e2cae0735362,Daniel Idiowa,https://play-lh.googleusercontent.com/a-/ALV-UjXEICCKqjGT690T3P3MljHCEwUfcPY-zRxfGVtTNTsYllzeGjI,Very good,5,5,2.4.6,2021-01-12 20:51:20,,,2.4.6,us,en
641d7d1d-48e0-44ec-acb9-1f3c6953ff28,PINTU KUMAR BIYAR,https://play-lh.googleusercontent.com/a-/ALV-UjVxnTFbjbI5_hrTcarSoDQNqWTqIwncQsSLLe2ZaqqsZUYzSjw,Ok,5,10,2.4.6,2021-01-10 15:02:34,,,2.4.6,us,en
1f174e8d-640d-44d1-a119-9f9a1ffcd355,dareal ice,https://play-lh.googleusercontent.com/a-/ALV-UjXDa7_FveTF3IhgS_OpznsnmvVGkz0fMbUhW22-6FXAAnabZXvp,Ok,5,9,2.4.6,2021-01-08 19:08:53,,,2.4.6,us,en
cf908457-6498-43b6-91f6-d412e25910fb,Swapnil khambal,https://play-lh.googleusercontent.com/a/ACg8ocL_c-6ts_WdO77kdFF8XypeAFP2Fbr2WoC-KKafee-tvGaEgg=mo,"बmiiuरन शेएरएल एहहहहनल|ललल||. ए द ऐ ybbnunn 'झझ, ७ल क७ h h k j |ल||झ| व८हल‌ ६ |ओर|हधबनु८.च उनश",5,32,,2021-01-07 16:49:55,,,,us,en
f0cbfac8-9f0d-4dd8-8b2a-818322b3c5de,Faith Chiamaka,https://play-lh.googleusercontent.com/a/ACg8ocJgTovQDiGeipqFy22Dhyscy59ONycZfK_e4IY1Rcg7VqtScg=mo,Very good,5,8,2.4.6,2021-01-05 23:12:31,,,2.4.6,us,en
6be4ba57-313c-4708-b522-9011d61861bb,Tomiwa Thomas,https://play-lh.googleusercontent.com/a/ACg8ocLtupyiV5lXdc5RL54Dv21BNbcr3oHNW-O0r94Tj-vzJYcc=mo,On able to install,1,51,2.4.6,2021-01-05 12:35:26,,,2.4.6,us,en
9cbe2a97-96b8-4767-9b9a-3fbdc39c8cc6,Jamshed Shamsi,https://play-lh.googleusercontent.com/a/ACg8ocKWqCiU2Z1POABFWqz36CdgtMiMoLNx5NQd1IhZ-zF9OjbaKg=mo,Bubble,5,16,2.4.6,2021-01-05 00:51:18,,,2.4.6,us,en
da736e27-1074-49b9-8178-e453c99a91d1,Chisom Chibuike,https://play-lh.googleusercontent.com/a/ACg8ocKTDiQce0k25r6KtErqCYEAr5c5dlycLzVcHmx5WAyQrQbnrg=mo,Best game and eaay to play,5,40,,2021-01-04 20:14:59,,,,us,en
5834fda1-ac02-472e-a05a-8e2bce1c3d75,Mercy Pedro,https://play-lh.googleusercontent.com/a/ACg8ocLNN9Orbu1ChUY8EFQpAMHv1-kpKF6bStXlPa9hUsy7DWbS3w=mo,I love it,1,17,2.4.6,2021-01-02 22:32:55,,,2.4.6,us,en
5c27cc0c-817a-421d-bd58-4dff0c907189,bernard mbyehuzya,https://play-lh.googleusercontent.com/a-/ALV-UjVM5Vfm02_zzUO2S2vez6W8uCHbgGjcckdmPoRb9BdG5FDQZm2T,Y be,3,21,2.4.6,2020-12-29 14:43:16,,,2.4.6,us,en
ddd15a6a-0bbc-4522-aa90-c8fb3b724a8d,Dilkhush Nishad Raj,https://play-lh.googleusercontent.com/a-/ALV-UjUgBVOLOaGS627n0IHiUBHgk_NY8sKWXv9H0GmEplEXaID6lXs,Super,5,28,2.4.6,2020-12-29 12:22:13,,,2.4.6,us,en
3d982bcf-9c0d-4a63-87ce-b23759ebad8e,Geoffrey Ngetich,https://play-lh.googleusercontent.com/a/ACg8ocIPdDHRqha6xM6psGSFJuWGBsGmwOLSNkDkWjDfQsHZLk-7BQ=mo,? ???I xz it zz5 n EEEE I don't know s5ff!! S&. W,3,33,,2020-12-29 01:42:46,"Thank you for taking the time to leave your review.We really value our player’s opinions, and hope to keep on improving our game. Please give us some more details about your problem, and we'll help you to solve it.Thank you.",2020-12-29 14:29:17,,us,en
a2feddbd-fb0a-4749-9bfa-d63a5f9d8994,Kimathi collins,https://play-lh.googleusercontent.com/a/ACg8ocL0NjR8Ap0OPwNlUhqcaER7Q697oJ95psC1Ho5XfIiq5vMfBw=mo,Woowo,5,12,,2020-12-27 15:12:07,"Hello, thank you for taking the time to leave your review!We are constantly working to improve player experience, and feedback like yours is always of value to us.If you have any further comments or feedback, we’d love to hear them.",2020-12-28 16:50:20,,us,en
c89c618f-d5d7-4471-a6ef-ecb553033244,Erekus Baby,https://play-lh.googleusercontent.com/a/ACg8ocIAXsmITv6baYXs_Fd_e-VXmibEtI7tPt0E6RxQo4vYksEy0g=mo,It is so good. The person that created this Game is my Prince Charming,2,625,2.4.4,2020-12-26 02:40:07,"Hello, thank you for taking the time to leave your review!We are constantly working to improve player experience, and feedback like yours is always of value to us.If you have any further comments or feedback, we’d love to hear them.",2020-12-28 17:00:19,2.4.4,us,en
a8d54c95-f345-4177-bf72-6272ee8600f9,Anifowose Taofikat,https://play-lh.googleusercontent.com/a/ACg8ocI1b_x5Kza3OPNLcG_50XeBk-cA0lhF58zpZ8LgsOckqVT-bQ=mo,It is a fantastic game,5,196,2.4.6,2020-12-25 05:31:42,,,2.4.6,us,en
58da5144-55a2-4ee7-b565-0f450b0df3ec,Anoop Tiwari,https://play-lh.googleusercontent.com/a-/ALV-UjV94kSk1VmqLCG1It6sbDyWuUerawn9Xbor_bhHFlh6pltHD88,Accha game hai bubble shooter,5,50,,2020-12-23 14:42:00,,,,us,en
